"","text","emosi.anger","emosi.anticipation","emosi.disgust","emosi.fear","emosi.joy","emosi.sadness","emosi.surprise","emosi.trust","emosi.negative","emosi.positive"
"360","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"361","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"362","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"363","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"364","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"365","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"366","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"367","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"368","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"369","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"370","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"371","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"372","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"373","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"374","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"375","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"376","rtketua marwan djalil bersama ketua d sulut jimmy tindi ikut hadir mendukung srmi melakukan aksi ke k agar memanggil",0,0,0,0,0,0,0,0,0,0
"377","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"378","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"379","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"380","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"381","rtketua marwan djalil bersama ketua d sulut jimmy tindi ikut hadir mendukung srmi melakukan aksi ke k agar memanggil",0,0,0,0,0,0,0,0,0,0
"382","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"383","rtketua marwan djalil bersama ketua d sulut jimmy tindi ikut hadir mendukung srmi melakukan aksi ke k agar memanggil",0,0,0,0,0,0,0,0,0,0
"384","ketua marwan djalil bersama ketua d sulut jimmy tindi ikut hadir mendukung srmi melakukan aksi ke k agar memang ",0,0,0,0,0,0,0,0,0,0
"385","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"386","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"387","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"388","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"389","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"390","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"391","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"392","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"393","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"394","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"395","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"396","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"397","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"398","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"399","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"400","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"401","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"402","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"403","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"404","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"405","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"406","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"407","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"408","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"409","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"410","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"411","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"412","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"413","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"414","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"415","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"416","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"417","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"418","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"419","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"420","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"421","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"422","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"423","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"424","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"425","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"426","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"427","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"428","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"429","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"430","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"431","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"432","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"433","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"434","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"435","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"436","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"437","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"438","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"439","km memang akalakalan merintah terus buat a wajib vaksin kalo harus wajib r siiiiiiuuuuuuuuu raky ",0,0,0,0,0,0,0,0,0,0
"440","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"441","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"442","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"443","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"444","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"445","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"446","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"447","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"448","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"449","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"450","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"451","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"452","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"453","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"454","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"455","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"456","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"457","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"458","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"459","rtyg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg kle",0,0,0,0,0,0,0,0,0,0
"460","yg korui jabat yg bisnis r jabat yg bikin gaduh jabat yg gagal sejahterakan rakyat merintahtyg ",0,0,0,0,0,0,0,0,0,0
"461","rtketika merintah membuat kebijakan wajib r untuk moda transrtasi saat itu juga sar r dirlua",0,0,0,0,0,0,0,0,0,0
"462","untung besar luhuterick tohir di bisnis r biayanya hanya r harusnya merintah yg mwnanggung biayan ",0,0,0,0,0,0,0,0,0,0
"463","di tengah isu bisnis r merintah tetafokus mendorong laksanaan vaksinasi untuk masyarakatindonesiatangguh ",0,0,0,0,0,0,0,0,0,0
"464","di tengah isu bisnis r merintah tetafokus mendorong laksanaan vaksinasi untuk masyarakatindonesiatangguh ",0,0,0,0,0,0,0,0,0,0
"465","rtdukungmuihati ngalihan isue tenggelamkan bisnis vaksiin dan rmerintah dholim ",0,0,0,0,0,0,0,0,0,0
"466","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"467","ra jabat yang bisnis r dokter dan nakes yang di fitnah menggalakan vaksinasi yang di ogramkan ",0,0,0,0,0,0,0,0,0,0
"468","saat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan hi ",0,0,1,0,0,1,0,0,1,0
"469","rtdukungmuihati ngalihan isue tenggelamkan bisnis vaksiin dan rmerintah dholim ",0,0,0,0,0,0,0,0,0,0
"470","rtdukungmuihati ngalihan isue tenggelamkan bisnis vaksiin dan rmerintah dholim ",0,0,0,0,0,0,0,0,0,0
"471","dukungmuihati ngalihan isue tenggelamkan bisnis vaksiin dan rmerintah dholim ",0,0,0,0,0,0,0,0,0,0
"472","rtbiar kami jelaslan agar otak imutmu hamakibat terbongkarnya luhut nya bisnis r ini maka an kebija",0,0,0,0,0,0,0,0,0,0
"473","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"474","gile negara dianggadarurat kesehatan biar bisnis r lancar sadar diri dong justru kalian merinta ",0,0,0,0,0,0,0,0,0,0
"475","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"476","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"477","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"478","rtwaketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasisaat it",0,0,0,0,0,0,0,0,0,0
"479","rtsaat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan hingg",0,0,1,0,0,1,0,0,1,0
"480","ungkabisnis rr harusnya ditanggung merintahcat luhut beranikahklo ga jokowi jokowi sama a ",0,0,0,0,0,0,0,0,0,0
"481","rtketika merintah membuat kebijakan wajib r untuk moda transrtasi saat itu juga sar r dirlua",0,0,0,0,0,0,0,0,0,0
"482","ketika merintah membuat kebijakan wajib r untuk moda transrtasi saat itu juga sar r di ",0,0,0,0,0,0,0,0,0,0
"483","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"484","waketum ima alif kamal mengatakan ketika merintah membuat kebijakan wjb r utk ngguna moda transrtasi",0,0,0,0,0,0,0,0,0,0
"485","rtsaat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan hingg",0,0,1,0,0,1,0,0,1,0
"486","rtsaat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan hingg",0,0,1,0,0,1,0,0,1,0
"487","rtsaat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan hingg",0,0,1,0,0,1,0,0,1,0
"488","saat merintah dalam tekanan karena blunder mandalika ra jabat bisnis r kerusakan lingkungan ",0,0,1,0,0,1,0,0,1,0
"489","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"490","rtkebijakan yang dikeluarkan merintah itu hasil rat terbatas lintas kementerian yang dihadiri esiden joko widodo ment",0,0,1,1,0,0,0,0,1,0
"491","kebijakan yang dikeluarkan merintah itu hasil rat terbatas lintas kementerian yang dihadiri esiden joko widod ",0,0,1,1,0,0,0,0,1,0
"492","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"493","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"494","rtberkaskoms malam ini akan membahas soal dugaan rmainan bisnis di balik kebijakan merintah mengenai tes r nasaran",0,0,0,0,0,0,0,0,0,0
"495","ada teman dikalimantan mau kejakarta naik sawat lion hrg tiketnyaribu hrg r nyajuta lebih mahal dari ",0,0,0,1,0,0,0,0,0,1
"496","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"497","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"498","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"499","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"500","rtnangkan dgn tuduhan teroris selalu muncul ketika kinerja buruk merintah jadi sorotan blikngalihan isue hu",0,0,0,0,0,0,0,0,0,0
"501","nangkan dgn tuduhan teroris selalu muncul ketika kinerja buruk merintah jadi sorotan blikngalihan isue ",0,0,0,0,0,0,0,0,0,0
"502","nyidik k lrintu masuk kalian menuju alat bukti kebohongan lbkah bisnis ngadaan alat r sesuai ",0,0,0,0,0,0,0,0,0,0
"503","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"504","masyarakat cukumenjadi gusar karena kebijakan r disemua moda transrtasi ada dugaan rmainan bisnis di balik ",0,0,0,0,0,0,0,0,0,0
"505","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"506","kamu maunya tujuh turunan keluargajabat negara gak nya bisnis buktik ",0,0,0,0,0,0,0,0,0,0
"507","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"508","rtakhirakhir ini kebijakan merintah terkait r dinilai sarat akan konfilk kentingan betulkah kebijakan ini demi mengako",0,0,0,0,0,0,0,0,0,0
"509","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"510","akhirakhir ini kebijakan merintah terkait r dinilai sarat akan konfilk kentingan betulkah kebijakan ini de ",0,0,0,0,0,0,0,0,0,0
"511","berkaskoms malam ini akan membahas soal dugaan rmainan bisnis di balik kebijakan merintah mengenai tes r ",0,0,0,0,0,0,0,0,0,0
"512","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"513","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"514","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"515","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"516","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"517","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"518","rtakhirakhir ini kebijakan merintah terkait r dinilai sarat akan konfilk kentingan betulkah kebijakan ini dibuat demi",0,0,0,0,0,0,0,0,0,0
"519","akhirakhir ini kebijakan merintah terkait r dinilai sarat akan konfilk kentingan betulkah kebijakan ini di ",0,0,0,0,0,0,0,0,0,0
"520","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"521","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"522","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"523","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"524","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"525","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"526","kritik dugaan bisnis r ribka tjianing negara tak boleh berbisnis sama rakyatnyasudah bener ini jabat ne ",0,0,0,0,0,0,0,0,0,0
"527","rtmasyarakat cukumenjadi gusar karena kebijakan r disemua moda transrtasi ada dugaan rmainan bisnis di balik kebijakan",0,0,0,0,0,0,0,0,0,0
"528","masyarakat cukumenjadi gusar karena kebijakan r disemua moda transrtasi ada dugaan rmainan bisnis di balik ",0,0,0,0,0,0,0,0,0,0
"529","rocky gerung official fnnmakin banyak elemen masyarakat yang melarkan menko marinve ",0,0,0,0,0,0,0,1,0,0
"530","rtbukan itu masalahnya kakek conflict of interest ra jabat yg nya bisnis r membuat rakyat kehilangan kercayaan t",1,0,0,1,0,1,0,0,1,1
"531","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"532","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"533"," blbtak ada waktu u urus bisnis rngain beliau turunkan harga r dari r ",0,0,0,0,0,0,0,0,0,0
"534","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"535","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"536","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"537","rtkebijakan yang dikeluarkan merintah itu hasil rat terbatas lintas kementerian yang dihadiri esiden joko widodo ment",0,0,1,1,0,0,0,0,1,0
"538","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"539","rtkebijakan yang dikeluarkan merintah itu hasil rat terbatas lintas kementerian yang dihadiri esiden joko widodo ment",0,0,1,1,0,0,0,0,1,0
"540","rtmengawasi bisnis tes r ku mengungkaadanya indikasi memaksimalkan keuntungan serti aktik bundling tes",0,0,0,0,0,0,0,0,0,0
